형태소,품사,분류,카운트
빼곤,Verb,10,1
빼낼때,Noun,10,1
빼박,Noun,10,1
빼서,Verb,10,1
빼세요,Verb,10,1
빽,Noun,10,1
뺀,Verb,8,1
뺄,Verb,10,3
뺍니다,Verb,8,1
뺍니다,Verb,9,1
뺏기고,Verb,10,1
뺏기는,Verb,8,1
뺏어도,Verb,10,1
뺏어서,Verb,10,1
뺐,Verb,10,1
뺐기,Verb,10,1
뺐다,Verb,9,1
뻐,Noun,10,1
뻔,Noun,9,1
뻔,Noun,10,6
뻔하지,Adjective,9,1
뻔하지,Adjective,10,1
뻔한,Adjective,8,1
뻔한,Adjective,10,3
뻔했다,Adjective,10,1
뻔했습니다,Adjective,10,1
뻘짓,Noun,10,2
뻘짓안,Noun,10,1
뻥,Noun,10,2
뽀,Noun,10,1
뽑고,Verb,10,1
뽑아,Verb,9,1
뽑아,Verb,10,1
뽑아내줘,Verb,10,1
뽑았다,Verb,10,1
뿌듯하고,Adjective,10,1
뿌듯하다,Adjective,10,1
뿌리기,Verb,9,1
뿌리기,Verb,10,1
뿌린거,Verb,10,1
뿌릴,Verb,10,1
뿐,Noun,10,3
뿐이었는데,Adjective,8,1
뿐이였다,Adjective,10,1
뿜는,Noun,10,1
삘,Noun,10,1
사,Modifier,10,1
사과,Noun,1,1
사라져,Verb,5,1
사라졌고,Verb,10,2
사라졌으면,Verb,10,1
사라지고,Verb,10,1
사라지는,Verb,10,1
사라지세요,Verb,10,1
사라진,Verb,10,1
사라진것,Verb,10,1
사라질,Verb,10,1
사라짐,Verb,10,3
사람,Noun,6,2
사람,Noun,8,2
사람,Noun,9,4
사람,Noun,10,55
사람낚,Noun,10,1
사랑,Noun,10,6
사망,Noun,10,2
사무엘,Noun,10,1
사뭇,Noun,8,1
사사로운,Adjective,8,1
사상,Noun,9,1
사상,Noun,10,4
사실,Noun,8,1
사실,Noun,9,1
사실,Noun,10,3
사업,Noun,10,1
사연,Noun,7,1
사용,Noun,10,2
사이,Noun,9,1
사이,Noun,10,1
사재기,Noun,9,1
사춘기,Noun,10,1
사태,Noun,10,1
사회,Noun,10,2
산,Noun,10,1
산만할수,Adjective,8,1
살,Noun,10,7
살겠습니다,Verb,10,1
살고있,Verb,10,1
살다,Verb,10,2
살려,Verb,8,1
살려,Verb,10,2
살려내,Verb,8,1
살려내,Verb,10,1
살려줘,Verb,10,2
살렸어야지만,Verb,10,1
살리기,Verb,10,2
살리려,Verb,10,1
살며,Verb,10,2
살면서,Verb,10,3
살수,Noun,10,1
살아가야,Verb,10,2
살아나는거죠,Verb,10,1
살아남아,Verb,10,1
살아남아서,Verb,10,1
살아야,Verb,10,3
살아야지,Verb,10,1
살아오면서,Verb,9,1
살아있겠지,Verb,10,1
살아있는,Verb,10,1
살아있어야,Verb,10,2
살아있었음,Verb,10,1
살아있을수도,Verb,10,1
살았습니다,Verb,10,1
살지못하는,Verb,10,1
살짝,Noun,10,3
삶,Noun,10,3
삶은,Verb,10,1
삼디,Verb,10,1
삼십분,Noun,10,1
샀,Verb,10,1
상,Noun,9,1
상,Noun,10,1
상,Suffix,10,4
상관없다,Adjective,10,1
상관없으니까,Adjective,10,1
상당히,Adjective,8,1
상당히,Adjective,10,1
상대,Noun,7,1
상대,Noun,8,2
상대,Noun,10,1
상미,Noun,9,1
상미,Noun,10,2
상상,Noun,10,4
상상력,Noun,10,4
상실,Noun,10,2
상업,Noun,10,1
상영,Noun,1,1
상영,Noun,9,1
상영,Noun,10,3
상욕,Noun,10,1
상징,Noun,10,2
상치,Noun,9,1
상태,Noun,9,2
상태,Noun,10,2
상화,Noun,8,1
새,Modifier,10,3
새,Noun,10,3
새기는,Verb,10,1
새꺄넌,Noun,8,1
새끼,Noun,10,2
새로,Adjective,10,2
새로운,Adjective,10,3
새벽,Noun,10,1
색,Noun,10,1
색다르게,Adjective,10,1
생각,Noun,1,1
생각,Noun,8,3
생각,Noun,9,6
생각,Noun,10,38
생각나는데,Verb,10,1
생각난다,Verb,10,2
생각남,Verb,10,1
생각났다,Verb,10,1
생겼습니다,Verb,10,1
생기더니,Verb,10,1
생긴,Verb,8,1
생길것,Verb,10,1
생김,Verb,10,1
생깁니다,Verb,10,1
생리,Noun,10,1
생명,Noun,9,1
생활,Noun,10,1
섀퀴들,Noun,8,1
서,Josa,8,3
서,Josa,9,1
서,Josa,10,16
서,Verb,10,3
서글프네,Adjective,10,1
서글프면서도,Adjective,10,1
서기대,Noun,10,1
서는데,Verb,10,1
서도,Noun,8,1
서도,Noun,10,1
서러,Verb,10,1
서로,Noun,9,1
서로,Noun,10,2
서면,Noun,10,1
서사시,Noun,8,1
서사시,Noun,10,1
서있다,Verb,10,1
서치,Noun,10,1
석,Noun,10,1
석도,Noun,10,1
섞어,Verb,10,1
선,Noun,10,3
선로,Noun,10,1
선물,Noun,7,1
선물,Noun,9,1
선물,Noun,10,1
선방,Noun,10,1
선빵,Noun,10,2
선사,Noun,9,1
선사,Noun,10,2
선생,Noun,10,1
선제,Noun,10,1
설,Noun,10,1
설레게,Adjective,10,1
설레는,Adjective,10,1
설레임,Noun,10,1
설렜는데,Adjective,10,1
설마,Noun,10,6
설마설마,Adverb,10,1
설명,Noun,1,1
설명,Noun,9,2
설명,Noun,10,3
설은,Verb,10,1
설정,Noun,10,1
성,Suffix,10,3
성격,Noun,9,1
성골,Noun,10,1
성공,Noun,10,1
성공한다,Adjective,10,1
성급하긴,Adjective,10,1
성애자,Noun,10,1
성은,Noun,9,1
성장했는지,Adjective,10,1
성지,Noun,10,1
세,Modifier,10,2
세,Noun,9,1
세,Noun,10,1
세계관,Noun,1,1
세계관,Noun,10,1
세기,Noun,9,1
세대,Noun,10,2
세번,Noun,10,8
세상,Noun,10,5
세세한,Verb,9,1
세트,Noun,7,1
세트,Noun,9,1
섹시,Noun,8,1
섹시하다,Adjective,10,1
센터,Noun,10,1
셋,Noun,10,1
셨던,Noun,10,1
소,Modifier,8,2
소,Modifier,9,2
소,Modifier,10,4
소,Noun,10,1
소굴,Noun,5,1
소름,Noun,8,2
소름,Noun,9,1
소름,Noun,10,34
소름끼쳤다,Verb,10,1
소리,Noun,9,1
소리,Noun,10,6
소멸,Noun,10,1
소문,Noun,10,1
소문난,Verb,9,1
소문난,Verb,10,1
소비자,Noun,10,2
소설,Noun,10,1
소울,Noun,10,3
소원,Noun,10,1
소장,Noun,10,1
소중하게,Adjective,10,1
소파,Noun,10,1
속,Modifier,10,1
속,Noun,10,3
속닥속닥,Adverb,10,1
속이,Verb,10,1
속편,Noun,4,1
속편,Noun,8,2
속편,Noun,10,2
손,Noun,8,1
손,Noun,9,1
손,Noun,10,5
손가락,Noun,5,1
손가락,Noun,10,2
손가락질,Noun,8,1
손꼭,Noun,10,1
손꼽아,Verb,10,1
손수건,Noun,10,1
손아귀,Noun,10,1
솔로,Noun,8,1
솔로,Noun,10,1
솔저,Noun,10,1
솔져,Noun,7,1
솔직히,Adjective,10,9
솜씨,Noun,9,1
쇼,Noun,10,1
쇼킹,Noun,10,1
수,Modifier,9,1
수,Modifier,10,2
수,Noun,8,2
수,Noun,9,6
수,Noun,10,34
수가,Noun,8,1
수도,Noun,10,2
수록,Noun,10,1
수르트,Noun,10,1
수만,Noun,10,1
수많은,Adjective,6,1
수많은,Adjective,8,1
수많은,Adjective,10,2
수없이,Adverb,9,1
수작,Noun,9,1
수작,Noun,10,2
수정,Noun,1,1
수준,Noun,1,4
수준,Noun,8,2
수준,Noun,10,8
수직,Noun,10,1
수집,Noun,10,1
수트,Noun,10,4
수평,Noun,10,1
숙연,Noun,10,1
숙제,Noun,10,1
순,Modifier,9,2
순,Noun,10,3
순간,Noun,9,1
순간,Noun,10,5
순교자,Noun,10,1
순삭,Noun,10,2
순순히,Adjective,10,1
순식간,Noun,8,1
숨,Noun,10,1
숨겨,Verb,8,1
숨고를,Verb,10,1
숨도,Verb,10,1
숨막히는,Adjective,10,3
숨쉬기,Noun,10,1
숨졌다,Verb,10,1
쉬,Noun,10,1
쉰내,Noun,10,1
쉴,Verb,9,1
쉴만큼,Verb,10,1
쉽게,Verb,10,2
슈발,Noun,10,1
슈트,Noun,10,5
슈퍼,Noun,10,1
슈퍼히어로,Noun,10,1
슈프림,Noun,10,1
스,Noun,9,1
스,Noun,10,1
스러웠습니다,Adjective,10,1
스럽게,Josa,10,2
스럽다,Adjective,10,1
스럽지,Josa,10,3
스릴,Noun,10,1
스스로,Noun,10,1
스쳐,Verb,10,1
스칼렛,Noun,8,2
스칼렛,Noun,10,3
스칼렛요한슨,Noun,10,1
스케일,Noun,8,2
스케일,Noun,9,1
스케일,Noun,10,8
스크린,Noun,1,1
스크린,Noun,10,3
스크린쿼터제,Noun,10,1
스타로드,Noun,8,3
스타로드,Noun,9,3
스타로드,Noun,10,26
스타벅스,Noun,10,1
스타워즈,Noun,10,1
스타일,Noun,10,1
스타크,Noun,10,2
스토리,Noun,1,1
스토리,Noun,6,1
스토리,Noun,8,7
스토리,Noun,9,1
스토리,Noun,10,20
스톤,Noun,1,1
스톤,Noun,8,6
스톤,Noun,9,3
스톤,Noun,10,32
스톰,Noun,7,1
스톰,Noun,10,1
스톰브레이커,Noun,10,4
스트,Noun,8,1
스트,Noun,9,1
스트,Noun,10,9
스트레,Noun,10,5
스트레스,Noun,10,1
스티브,Noun,10,1
스파,Noun,10,1
스파이더맨,Noun,8,1
스파이더맨,Noun,9,1
스파이더맨,Noun,10,13
스파이디,Noun,10,1
스팩,Noun,10,1
스포,Noun,8,1
스포,Noun,9,3
스포,Noun,10,26
스포일러,Noun,8,1
스포일러,Noun,10,4
슬퍼서,Adjective,10,1
슬펐음,Adjective,10,1
슬프네,Adjective,10,1
슬프다,Adjective,8,1
슬프다,Adjective,10,1
슬프다고,Adjective,10,1
슬픈,Adjective,10,2
슬픔,Noun,10,3
슴,Noun,10,1
습보,Noun,10,1
승리,Noun,8,1
승리,Noun,10,12
시,Modifier,8,1
시,Modifier,10,2
시,Noun,10,1
시각,Noun,10,1
시간,Noun,8,1
시간,Noun,9,4
시간,Noun,10,35
시간대,Noun,10,1
시계,Noun,10,3
시나리오,Noun,10,1
시달리,Verb,8,1
시대,Noun,10,4
시도,Noun,10,1
시리즈,Noun,7,1
시리즈,Noun,8,3
시리즈,Noun,9,5
시리즈,Noun,10,22
시보,Noun,10,1
시빌,Noun,10,2
시선,Noun,10,3
시스,Noun,10,1
시원,Noun,10,1
시작,Noun,9,1
시작,Noun,10,13
시장,Noun,10,1
시절,Noun,8,1
시절,Noun,10,1
시점,Noun,10,3
시청,Noun,10,4
시켜놓고,Verb,1,1
시켜서,Verb,10,1
시켰다,Verb,10,1
시키고,Verb,10,1
시키냐구요,Verb,9,1
시키는,Verb,9,1
시키는듯,Verb,10,1
시키지,Verb,10,3
시킨,Verb,10,1
시킨것을,Verb,8,1
시킬지,Verb,8,1
시험,Noun,10,1
식,Noun,10,2
식,Suffix,10,1
식사,Noun,10,1
식상한,Adjective,10,1
신,Noun,8,1
신,Noun,10,13
신고,Noun,2,1
신규,Noun,7,1
신나요,Noun,10,1
신념,Noun,10,6
신듯,Verb,10,1
신랑,Noun,10,2
신발,Noun,10,1
신분,Noun,2,1
신분,Noun,10,1
신선하고,Adjective,10,1
신선한,Adjective,10,2
신선했던,Adjective,8,1
신은,Verb,10,5
신의,Noun,10,4
신의탑,Noun,10,1
신이구먼,Verb,10,1
신이었다는,Verb,10,1
신이었다는걸,Verb,10,1
신이었음,Verb,10,1
신이였다,Verb,9,1
신이였다,Verb,10,3
신이였다는,Verb,10,1
신이였었어,Verb,10,1
신입,Noun,10,1
실력,Noun,10,1
실망,Noun,9,1
실망,Noun,10,5
실수,Noun,9,1
실업자,Noun,10,1
실패함,Adjective,8,1
실험,Noun,8,1
실화,Noun,9,1
실화,Noun,10,4
싫다고,Adjective,10,2
싫어요,Adjective,10,1
싫어하네,Adjective,8,1
싫어하지만,Adjective,10,1
심,Noun,10,1
심각하네,Adjective,10,2
심각한,Adjective,9,1
심각한,Adjective,10,1
심오함,Adjective,10,1
심장,Noun,9,1
심장,Noun,10,1
심정,Noun,10,1
심하다,Adjective,10,1
심하잖소,Adjective,10,1
심한,Adjective,9,1
심한거,Adjective,1,1
심했다,Adjective,10,1
심혈,Noun,8,1
십상,Noun,9,1
싶고,Verb,10,2
싶네,Verb,10,1
싶네요,Verb,10,1
싶다,Verb,9,1
싶다,Verb,10,6
싶더라,Verb,10,1
싶어,Verb,10,1
싶어서,Verb,10,2
싶어요,Verb,10,1
싶어질,Verb,10,1
싶엇다,Verb,10,1
싶었다,Verb,10,2
싶었던,Verb,10,1
싶었습니다,Verb,8,1
싶었음,Verb,9,1
싶은,Verb,10,2
싶은거,Verb,10,1
싶을,Verb,10,3
싶음,Verb,10,2
싸,Verb,10,1
싸,VerbPrefix,10,1
싸고,Verb,10,3
싸다,Verb,10,3
싸다는,Verb,10,1
싸우러,Verb,10,1
싸움,Noun,10,1
싸움씬,Noun,8,2
싸움이었다는,Verb,10,1
싸움이였다,Verb,10,1
싹,Noun,10,3
쌈,Noun,10,1
쌌다,Verb,10,1
쌍둥이,Noun,10,1
쌓아,Verb,10,1
쌔,Noun,9,1
쌔,Noun,10,2
쌘,Noun,10,1
쌤,Noun,10,1
쌨던걸까,Noun,10,1
써,Verb,10,1
써라,Verb,10,1
써서,Verb,9,1
써있었으면,Verb,10,1
써져,Verb,10,1
써주세요,Verb,10,2
썻다,Noun,10,1
쎄다,Adjective,8,1
쎄다,Adjective,10,2
쎈,Adjective,10,1
쎌,Adjective,10,1
쏘우,Noun,10,1
쏟아지는,Verb,9,1
쏟은,Verb,10,1
쏠쏠했고,Adjective,9,1
쓰가,Verb,10,1
쓰겠네,Verb,10,1
쓰고,Verb,10,3
쓰는,Verb,6,1
쓰는,Verb,9,1
쓰는거,Verb,10,1
쓰는거죠,Verb,1,1
쓰는데,Verb,10,1
쓰는지,Verb,1,1
쓰라고,Verb,6,1
쓰러질,Verb,10,1
쓰레기,Noun,1,1
쓰레기,Noun,4,1
쓰레기,Noun,10,6
쓰리디,Adjective,10,1
쓰며,Verb,10,1
쓰면,Verb,5,1
쓰면,Verb,6,1
쓰세요,Verb,10,1
쓰시는지,Verb,1,1
쓰여져있는듯,Verb,8,1
쓰이고,Verb,10,1
쓰지,Verb,9,2
쓰지,Verb,10,2
쓴,Verb,10,1
쓴다,Verb,10,1
쓸까봐,Verb,1,1
씀,Verb,10,1
씁쓸한,Adjective,10,1
씨,Noun,1,1
씨,Noun,10,4
씨,Suffix,6,1
씨,Suffix,9,2
씨,Suffix,10,8
씩,Noun,9,1
씬,Noun,9,1
씬,Noun,10,17
씬나,Adjective,10,1
씹,Verb,1,1
씹,Verb,10,1
씻고,Verb,10,1
씻으면,Verb,10,1
아,Exclamation,2,1
아,Exclamation,9,1
아,Exclamation,10,16
아,Josa,8,2
아,Josa,9,1
아,Josa,10,24
아,Noun,10,1
아가리,Noun,10,1
아까,Adjective,10,2
아까운,Adjective,10,2
아까운것,Adjective,10,1
아까울,Adjective,10,1
아깝네,Adjective,10,1
아깝다,Adjective,8,1
아깝다는,Adjective,9,1
아깝지,Adjective,10,7
아깝지만,Adjective,10,1
아깝질,Adjective,10,1
아는,Verb,8,2
아는데,Verb,10,1
아는데도,Verb,10,1
아니,Adjective,10,9
아니고,Adjective,1,1
아니고,Adjective,10,5
아니까,Adjective,10,2
아니나,Adjective,10,1
아니냐,Adjective,10,1
아니네,Adjective,10,1
아니다,Adjective,8,1
아니다,Adjective,10,5
아니라,Adjective,4,1
아니라,Adjective,6,1
아니라,Adjective,8,2
아니라,Adjective,10,9
아니라고,Adjective,9,1
아니라는,Adjective,10,1
아니라서,Adjective,10,1
아니면,Adjective,9,1
아니면,Adjective,10,5
아니야,Adjective,4,1
아니야,Adjective,9,1
아니어서,Adjective,10,1
아니었음,Adjective,10,1
아니에요,Adjective,10,1
아니였으면,Adjective,10,2
아니죠,Adjective,9,1
아닌,Adjective,9,1
아닌,Adjective,10,6
아닌가,Adjective,1,1
아닌가,Adjective,9,1
아닌가,Adjective,10,2
아닌가요,Adjective,10,1
아닌던데,Adjective,9,1
아닌데,Adjective,9,1
아닌데,Adjective,10,1
아닌데도,Adjective,10,1
아닐,Adjective,10,1
아닐까,Adjective,9,1
아닐까,Adjective,10,3
아님,Adjective,8,2
아님,Adjective,10,5
아닙니까,Adjective,10,1
아닙니다,Adjective,10,2
아닥스,Noun,10,1
아들,Noun,10,2
아마,Noun,10,3
아마추어,Noun,1,1
아메리카,Noun,10,1
아무,Modifier,9,1
아무,Modifier,10,1
아무,Noun,7,1
아무,Noun,8,1
아무,Noun,10,5
아무나,Noun,10,1
아무래도,Adverb,10,1
아무렇지도,Adjective,10,1
아무리,Adverb,10,2
아바타,Noun,10,1
아버지,Noun,10,1
아빠,Noun,10,2
아쉬우나,Adjective,9,1
아쉬운,Adjective,10,2
아쉬운건,Adjective,9,1
아쉬울,Adjective,10,1
아쉬움,Noun,7,1
아쉬워서,Adjective,10,1
아쉬웠어,Adjective,10,1
아쉽고,Adjective,10,1
아쉽긴,Adjective,10,1
아쉽다,Adjective,9,2
아쉽다는,Adjective,10,1
아쉽지만,Adjective,10,3
아스가르드,Noun,10,3
아시는데,Verb,10,1
아앙,Noun,10,1
아예,Noun,10,2
아오,Exclamation,10,1
아우,Noun,10,1
아우라,Noun,10,1
아이,Noun,10,2
아이디,Noun,10,1
아이맥스,Noun,10,6
아이언,Noun,10,2
아이언맨,Noun,8,3
아이언맨,Noun,9,1
아이언맨,Noun,10,16
아작,Noun,10,2
아주,Noun,10,3
아직,Adverb,10,5
아직도,Adverb,2,1
아직도,Adverb,10,7
아침,Noun,10,2
아쿠아,Noun,10,1
아파져오는,Adjective,8,1
아포칼립스,Noun,8,1
아픈,Adjective,10,1
아픈듯,Adjective,10,1
아픔,Noun,9,1
악,Noun,9,1
악,Noun,10,1
악당,Noun,8,3
악당,Noun,9,1
악당,Noun,10,18
악역,Noun,10,3
악의,Noun,10,2
악플달지말고,Verb,10,1
안,Noun,1,1
안,Noun,8,2
안,Noun,9,2
안,Noun,10,18
안,VerbPrefix,1,2
안,VerbPrefix,8,7
안,VerbPrefix,10,42
안겨서,Verb,10,1
안고,Noun,10,1
안당,Noun,10,1
안되게,Adjective,10,1
안되네,Adjective,2,1
안되네,Adjective,6,1
안되네요,Adjective,10,1
안되는건,Adjective,10,1
안된다,Adjective,10,1
안될,Adjective,10,1
안됨,Adjective,8,2
안됨,Adjective,10,1
안드,Noun,9,1
안방,Noun,10,1
안보,Noun,10,6
안부,Noun,10,1
안소니,Noun,10,1
안은것,Verb,10,1
안이,Noun,10,1
안좋게,Adjective,9,1
안좋았다,Adjective,8,1
안준,Noun,10,1
안타,Noun,10,1
안타깝다,Adjective,10,1
안해,Noun,10,1
앉아,Verb,10,1
앉아서,Verb,10,3
앉아있을것이다,Verb,10,1
앉았을,Verb,10,1
앉은,Verb,10,1
않,Verb,9,1
않게,Verb,8,2
않게,Verb,10,1
않겠다,Verb,10,1
않겠다고,Verb,8,1
않고,Verb,9,1
않고,Verb,10,3
않기,Verb,10,1
않기를,Verb,10,1
않길,Verb,10,2
않네,Verb,10,1
않네요,Verb,10,2
않는,Verb,10,1
않는다,Verb,10,3
않다,Verb,10,2
않습니다,Verb,10,1
않아,Verb,10,2
않았나,Verb,8,1
않았는데,Verb,10,1
않았다,Verb,10,2
않았다는,Verb,10,1
않았다면,Verb,9,1
않았던,Verb,10,1
않았던것은,Verb,10,1
않았습니다,Verb,10,1
않았으면,Verb,10,1
않았을,Verb,10,1
않았음,Verb,10,1
않으려면,Verb,10,1
않으면서,Verb,8,1
않은,Verb,9,1
않은,Verb,10,11
않을까요,Verb,10,1
않음,Verb,10,3
않지만,Verb,8,1
알,Noun,1,1
알,Noun,8,1
알,Noun,9,2
알,Noun,10,14
알겟다,Verb,8,1
알겠구만,Verb,10,1
알겠다,Verb,10,1
알고있는,Verb,10,1
알고있음에도,Verb,8,1
알기,Verb,10,1
알듯,Verb,10,2
알려주는,Verb,9,1
알못인,Verb,8,1
알바,Noun,1,1
알바,Noun,10,1
알아가는,Verb,9,1
알아서,Verb,10,1
알아요,Verb,10,1
알아챘다,Verb,8,1
알았겠네,Verb,9,1
알았는데,Verb,10,2
알았다,Verb,10,3
앓기만,Verb,10,1
암,Noun,10,1
암시,Noun,10,1
암울한,Adjective,10,2
압권,Noun,10,1
압도,Noun,8,1
압도,Noun,10,2
압축,Noun,9,1
앗,Noun,10,1
았,Noun,9,1
앜,Noun,10,1
앞,Noun,1,2
앞,Noun,10,7
앞두고,Verb,8,1
앞서,Noun,10,1
애,Noun,9,1
애,Noun,10,13
애가,Noun,10,1
애국심,Noun,10,1
애기,Noun,10,2
애니메이션,Noun,10,1
애매하게,Adjective,8,1
애매하게,Adjective,10,2
애정,Noun,10,2
액션,Noun,9,3
액션,Noun,10,14
액션씬,Noun,10,1
액션영화,Noun,10,1
앤겜,Noun,10,1
앤드,Noun,10,6
앤딩,Noun,10,1
앤트맨,Noun,10,5
야,Exclamation,7,1
야,Exclamation,10,1
야,Josa,8,1
야,Josa,9,1
야,Josa,10,15
야식,Noun,10,1
야지,Eomi,10,1
야하는,Adjective,10,1
야한다,Adjective,10,3
야할듯,Adjective,10,3
야합니다,Adjective,10,1
약,Modifier,10,1
약,Noun,10,1
약간,Noun,10,1
약속,Noun,10,2
약하다는,Adjective,10,1
약하다보다,Adjective,10,1
약한,Adjective,9,1
약한,Adjective,10,1
양,Modifier,10,1
양,Suffix,10,1
양반,Noun,10,1
양심,Noun,9,1
양심,Noun,10,2
양은,Noun,10,1
얘,Noun,10,3
얘기,Noun,1,1
얘기,Noun,10,4
어,Eomi,9,1
어,Eomi,10,2
어,Noun,10,3
어,Suffix,10,2
어느,Modifier,8,1
어느,Modifier,10,2
어도,Noun,9,1
어도,Noun,10,1
어둡다,Adjective,10,2
어디,Noun,9,1
어디,Noun,10,1
어디서,Adverb,10,1
어딧겟,Noun,10,1
어딨냐,Verb,10,1
어떠한,Adjective,10,1
어떡하라고,Adjective,10,1
어떻게,Adjective,6,1
어떻게,Adjective,8,1
어떻게,Adjective,10,24
어려울,Verb,10,1
어려움,Noun,10,1
어른,Noun,10,1
어린,Verb,8,1
어린,Verb,10,2
어린아이가,Verb,10,1
어린이날,Noun,10,1
어머니,Noun,1,2
어머니,Noun,8,2
어머니,Noun,9,3
어머니,Noun,10,19
어밴져스,Noun,8,1
어벙찜,Noun,10,1
어벤,Noun,10,3
어벤저,Noun,10,1
어벤저스,Noun,8,3
어벤저스,Noun,10,8
어벤져스,Noun,7,1
어벤져스,Noun,8,5
어벤져스,Noun,9,9
어벤져스,Noun,10,93
어서,Noun,10,2
어설프게,Adjective,10,1
어요,Noun,10,1
어우러진,Verb,9,1
어이,Noun,8,1
어이,Noun,10,1
어이없,Adjective,10,1
어이없게,Adjective,4,1
어이없게,Adjective,10,1
어이없는,Adjective,10,1
어인,Modifier,10,1
어제,Noun,10,1
어지간했나,Adjective,8,1
어지럽고,Adjective,10,1
어쩐지,Noun,10,2
어쩔,Adverb,9,1
어찌,Noun,8,1
어찌,Noun,10,4
어차피,Noun,10,5
어캐,Noun,1,1
어택,Noun,10,1
어필,Noun,10,1
억,Noun,10,1
억지로,Noun,10,1
언제,Noun,10,7
언제나,Adverb,9,1
언제나,Adverb,10,2
얹기가,Verb,9,1
얻어맞은,Verb,10,2
얻었음에도,Verb,10,1
얻을,Verb,10,1
얼,Noun,8,1
얼,Noun,10,1
얼라,Verb,8,1
얼마나,Noun,1,1
얼마나,Noun,10,7
엄마,Noun,6,1
엄마,Noun,8,1
엄마,Noun,9,2
엄마,Noun,10,3
엄청,Adverb,7,1
엄청,Adverb,8,1
엄청,Adverb,10,6
엄청나게,Adjective,10,1
엄청나고,Adjective,10,1
엄청나다,Adjective,10,2
엄청난,Adjective,8,2
엄청난,Adjective,9,1
엄청난,Adjective,10,7
엄청납니다,Adjective,10,2
엄청났어요,Adjective,9,1
업적,Noun,10,1
없,Adjective,10,1
없거나,Adjective,10,1
없게,Adjective,10,2
없겠구나,Adjective,10,1
없겠다고,Adjective,10,1
없고,Adjective,8,1
없고,Adjective,9,1
없고,Adjective,10,3
없나,Adjective,10,1
없나요,Adjective,10,1
없냐,Adjective,10,1
없는,Adjective,8,2
없는,Adjective,10,16
없는것,Adjective,10,2
없는데,Adjective,10,3
없다,Adjective,8,2
없다,Adjective,9,4
없다,Adjective,10,20
없다고,Adjective,10,1
없다니,Adjective,10,1
없닼,Noun,9,1
없던,Adjective,10,1
없애,Verb,10,1
없애지,Verb,10,1
없앨,Verb,10,1
없어,Adjective,8,1
없어,Adjective,9,1
없어,Adjective,10,5
없어서,Adjective,8,1
없어서,Adjective,10,1
없어야지,Adjective,10,1
없어요,Adjective,10,2
없어졌다,Verb,9,1
없어진거,Verb,10,1
없었고,Adjective,10,1
없었는데,Adjective,10,3
없었다,Adjective,10,5
없었다는게,Adjective,10,1
없었던,Adjective,9,1
없었던,Adjective,10,2
없었습니다,Adjective,10,1
없었어가,Adjective,8,1
없으니,Adjective,9,1
없으니,Adjective,10,2
없으면,Adjective,10,1
없을,Adjective,10,2
없을듯,Adjective,9,1
없음,Adjective,4,1
없음,Adjective,10,5
없이,Adverb,7,1
없이,Adverb,9,1
없이,Adverb,10,11
없이는,Adjective,10,1
없지,Adjective,8,1
없지,Adjective,9,2
없지는,Adjective,10,1
엇음,Noun,10,1
엉,Exclamation,10,2
엌,Noun,10,1
에,Foreign,10,1
에,Josa,1,9
에,Josa,3,1
에,Josa,4,2
에,Josa,6,1
에,Josa,7,2
에,Josa,8,26
에,Josa,9,25
에,Josa,10,224
에가,Josa,10,1
에게,Josa,8,1
에게,Josa,9,2
에게,Josa,10,13
에게는,Josa,10,1
에게도,Josa,9,1
에겐,Josa,10,2
에는,Josa,10,5
에다,Josa,10,1
에다가는,Josa,10,1
에도,Josa,8,1
에도,Josa,9,1
에도,Josa,10,6
에버,Noun,10,1
에서,Josa,4,1
에서,Josa,8,5
에서,Josa,9,3
에서,Josa,10,72
에서는,Josa,9,1
에서는,Josa,10,6
에서도,Josa,10,1
에서보다,Josa,10,1
에서부터,Josa,10,1
에서의,Josa,9,1
에선,Josa,10,2
에엥,Noun,10,1
에여,Josa,10,3
에요,Josa,10,1
에이,Noun,10,1
에전,Noun,10,1
에티켓,Noun,10,1
에피,Noun,10,2
엑스맨,Noun,10,1
엔,Josa,10,8
엔드,Noun,10,1
엔드게임,Noun,7,1
엔드게임,Noun,8,3
엔드게임,Noun,9,1
엔드게임,Noun,10,24
엔딩,Noun,8,1
엔딩,Noun,9,1
엔딩,Noun,10,17
엔딩크레딧,Noun,10,2
엘지,Noun,2,1
엘지,Noun,10,7
엣지,Noun,10,1
엥,Exclamation,10,2
여,Josa,10,2
여,Modifier,8,1
여,Modifier,10,1
여,Noun,10,2
여기,Noun,9,1
여기,Noun,10,8
여기는,Verb,4,1
여러,Modifier,10,3
여러,Noun,9,1
여러,Noun,10,2
여러분,Noun,10,4
여서,Josa,10,1
여왜,Noun,10,1
여운,Noun,10,3
여전히,Adjective,9,2
여지,Noun,9,1
여지,Noun,10,1
여친,Noun,9,1
여태,Noun,10,5
여태껏,Noun,10,2
여하튼,Noun,10,1
여행기,Noun,10,1
역겹습니다,Adjective,10,1
역경,Noun,10,1
역대,Noun,1,1
역대,Noun,8,1
역대,Noun,9,3
역대,Noun,10,54
역량,Noun,9,1
역사,Noun,10,5
역사상,Noun,10,7
역습,Noun,10,1
역시,Noun,8,4
역시,Noun,9,2
역시,Noun,10,37
역할,Noun,8,1
역할,Noun,10,1
엮어내,Noun,9,1
엮음,Noun,10,1
연,Modifier,1,1
